Cliente_ID,Nombre,Pais_Cliente,Ocupacion,Ingreso_Mensual,Nivel_Educativo,Genero,Edad,Estado_Civil,Canal_Adquisicion,Nivel_Satisfaccion,Fecha_Alta,Ciudad_Cliente,Telefono,Email
615362,John Wright,Brasil,Estudiante,6129.08,Posgrado,M,57,Soltero,Tienda,Medio,2023-09-04,Port Jasontown,476.161.4825x302,david26@yahoo.com
425355,Edward Robles,Brasil,Independiente,10787.44,Universitario,M,53,Unión Libre,Web,Alto,04/09/2023,Frankport,001-815-390-0973x6977,ocollins@hotmail.com
684131,Matthew Leon,Brasil,Desempleado,10803.07,Posgrado,F,24,Unión Libre,Campaña,Alto,04/09/2023,Jasontown,851-158-9351,russellkevin@davis.org
694785,James Shaffer,Chile,Empleado,1140.58,Tecnólogo,M,38,Soltero,Referido,Alto,2023-09-04,West Troy,(839)497-5396,cartermichelle@klein.net
503576,George Shields,Estados Unidos,Empleado,10007.0,Tecnólogo,F,40,Casado,Web,Medio,2023-09-04,Brightside,882-047-7444x2099,rgrimes@edwards.com
229348,Marie Smith,Estados Unidos,Desempleado,906.26,Tecnólogo,M,51,Unión Libre,Tienda,Alto,2023-09-04,Joneschester,(499)269-1565,montgomerymichael@tanner.org
255624,Christopher Herrera,Estados Unidos,Estudiante,7701.67,Tecnólogo,M,30,Divorciado,Tienda,Alto,04/09/2023,West Rodneyberg,8953603961,courtney18@hughes-lamb.biz
453538,Cathy Brown,Brasil,Empleado,9089.65,Universitario,M,28,Casado,Referido,Medio,2023-09-04,Port Roy,001-094-541-4543x709,lunastacy@price-johnson.com
647372,Mr. Marcus Hubbard,Perú,Independiente,9534.01,Básico,F,74,Soltero,Tienda,Alto,2023-09-04,Vickiland,+1-671-208-6932x6690,leebilly@gmail.com
531989,Miguel Hall,México,Empleado,6269.23,Básico,F,68,Unión Libre,Web,Bajo,04/09/2023,Craigland,(162)561-5621x1791,anthonydawson@yahoo.com
751928,Nicole Walters,Chile,Independiente,6046.9,Posgrado,F,52,Unión Libre,Campaña,Medio,2023-09-04,Conniefurt,012-296-4339x3748,martinezcarl@yahoo.com
440161,Brian Schneider Jr.,Chile,Estudiante,7345.17,Posgrado,M,61,Casado,Campaña,Bajo,2023-09-04,New Brandonmouth,912-675-4880x4128,patrick38@franklin.com
718203,John Crane,Perú,Independiente,,Básico,F,52,Divorciado,Campaña,Bajo,04/09/2023,Michelleborough,016.399.0162,watsondavid@gutierrez-long.com
927364,Yesenia Campbell,Chile,Empleado,10264.44,Técnico,F,42,Casado,Referido,Alto,2023-09-04,Turnertown,(877)850-5346,joshuawarner@yahoo.com
989947,Oscar Sutton,Chile,Empleado,1221.35,Tecnólogo,M,22,Casado,Referido,Alto,2023-09-04,Williamsville,+1-835-979-6838x815,andrewwilson@simmons.biz
671741,Anthony Perry,Argentina,Estudiante,10792.66,Técnico,M,45,Casado,Web,Bajo,2023-09-04,Melissafurt,(547)201-7646x88892,barrmarissa@bray-hood.biz
808925,Nicholas Rosario,Argentina,Estudiante,3766.88,Básico,M,52,Soltero,Campaña,Alto,2023-09-04,Bushstad,883.702.5413x28598,danielshepherd@torres.com
512722,Elizabeth Harris,Ecuador,Estudiante,5491.71,Básico,F,60,Casado,Tienda,Medio,05/09/2023,New Bobhaven,359.414.7885,christopherburke@romero.com
806856,Debra Sherman,Chile,Independiente,5392.75,,F,64,Unión Libre,Web,Alto,2023-09-05,Johnsonburgh,6173638653,wendy32@gmail.com
871478,George Hawkins,Argentina,Independiente,6936.62,Tecnólogo,M,58,Casado,Campaña,Bajo,2023-09-05,New Frank,+1-730-228-3515x637,lindajohnson@ryan-fletcher.org
944333,Dana Jenkins,Perú,Independiente,2345.18,,F,44,Casado,Web,Medio,05/09/2023,West Rodneyberg,001-128-386-0531x0343,lorireed@hotmail.com
956737,Joseph Brown,Colombia,Independiente,2137.03,,F,55,Casado,Referido,Bajo,05/09/2023,South Anita,9065715847,jerry41@yahoo.com
661290,Nathan Thornton,España,Estudiante,7520.1,Universitario,M,48,Divorciado,Tienda,Bajo,2023-09-05,Lake Joshua,+1-984-554-3795x32081,christinevaughan@gonzalez.com
666141,John Ward,Ecuador,Desempleado,11497.23,Universitario,F,74,Unión Libre,Referido,Alto,05/09/2023,Lake Brad,6901739691,reginaramos@gmail.com
368558,Isaiah Todd,Estados Unidos,Empleado,5221.48,Tecnólogo,M,20,Soltero,Web,Medio,2023-09-05,Brightside,657-028-8539x087,morenojanice@gmail.com
381843,Jared Carr,Estados Unidos,Desempleado,9950.54,Posgrado,M,42,Soltero,Web,Bajo,2023-09-05,Crossstad,410-238-9663,erincampbell@hotmail.com
733685,Nancy Martin,Argentina,Estudiante,11959.43,Técnico,F,50,Soltero,Tienda,Medio,05/09/2023,Christopherside,023.701.8612x5760,rosstiffany@gmail.com
794078,Carol Dixon,Colombia,Estudiante,,Universitario,M,46,Soltero,Referido,Medio,2023-09-05,Woodwardshire,117.666.2081x092,dennislori@walters.org
138986,Lucas Carter,México,Empleado,11819.07,Posgrado,M,60,Casado,Tienda,Medio,2023-09-05,North Laura,1251895973,davidmorrison@gmail.com
642630,Shawna Wood,Ecuador,Desempleado,10720.74,Técnico,F,24,Divorciado,Campaña,Alto,2023-09-05,New Bobhaven,(739)153-5661,sarahklein@yahoo.com
204049,Timothy Gates,Argentina,Independiente,5762.09,Universitario,F,39,Divorciado,Web,Bajo,2023-09-05,Lake Douglas,(874)322-8999,kellydarlene@yahoo.com
821975,Kevin Walker,Chile,Independiente,1302.35,Tecnólogo,F,32,Casado,Web,Bajo,2023-09-05,Blakeside,318.399.1981x2732,danieljacobs@horn.org
612253,April Arroyo,España,Desempleado,4460.91,Tecnólogo,M,38,Casado,Referido,Medio,2023-09-05,East Jade,+1-900-770-4786,andersonmegan@yahoo.com
366698,Charles Calhoun,Colombia,Desempleado,2595.45,Técnico,F,36,Soltero,Campaña,Bajo,2023-09-05,Warrenburgh,931-716-9693x493,rachelnelson@gmail.com
271133,John Johnson,Chile,Independiente,6124.78,Universitario,F,66,Unión Libre,Tienda,Medio,05/09/2023,Abigailstad,(663)858-3644,dray@gmail.com
195067,Alicia George,Brasil,Empleado,1610.16,Técnico,M,57,Divorciado,Referido,Medio,2023-09-05,Jamesmouth,354-062-3737x099,kelleramy@hotmail.com
354242,Jordan Hanson,Argentina,Independiente,2077.84,Universitario,M,25,Unión Libre,Campaña,Medio,2023-09-05,Lake Diana,001-536-968-3761x52754,danjackson@horn.com
317355,Antonio Vance,Argentina,Independiente,2720.59,Posgrado,F,63,Casado,Tienda,Medio,2023-09-05,Hawkinsland,+1-924-802-8496x4702,james39@hotmail.com
272228,Rachel Roberts,Perú,Empleado,10214.83,Universitario,F,29,Soltero,Referido,Medio,2023-09-05,Lake Allison,(227)039-3428,christy53@gmail.com
121341,Dylan Mccarthy,México,Empleado,3326.72,Universitario,F,28,Soltero,Campaña,Medio,2023-09-05,North Michael,806-028-1517,thompsonaimee@hotmail.com
541807,Amanda Mcbride,Canadá,Desempleado,5709.59,Posgrado,F,52,Casado,Referido,Bajo,2023-09-05,Port Katherinetown,112.074.0497,pbrown@rodriguez.com
472177,Caroline Johnson,Canadá,Desempleado,3297.96,Técnico,F,69,Unión Libre,Campaña,Alto,2023-09-06,North Christopher,104.258.5505x827,nross@wood-klein.biz
115997,Daniel Ray,España,Independiente,6838.85,,M,19,Unión Libre,Web,Alto,2023-09-06,Johnton,988.582.3966x5545,reyesmason@yahoo.com
918636,Jacob Mercer,España,Independiente,11633.32,Posgrado,M,23,Casado,Referido,Medio,2023-09-06,Jonesport,(555)098-4044,johncunningham@parker.org
775521,Michael Taylor,Perú,Desempleado,8379.92,Universitario,,45,Divorciado,Web,Alto,2023-09-06,East Paigechester,578.297.0837,oconnorjoseph@hotmail.com
655964,Jennifer Guerrero,Colombia,Estudiante,2276.01,Básico,M,70,Casado,Web,Alto,2023-09-06,South Kent,388.175.8175x4915,william79@meyer.biz
946331,Janice Mullins,Colombia,Estudiante,10884.72,Universitario,M,49,Unión Libre,Tienda,Medio,2023-09-06,North Victorfurt,001-108-862-3530,colemanwanda@gmail.com
988981,Jorge Wood,Brasil,Desempleado,2911.28,Tecnólogo,M,23,Soltero,Campaña,Alto,2023-09-06,New Bobhaven,467.710.7957x1298,ryancruz@bright-blevins.info
400508,Carolyn Bishop,Brasil,Estudiante,4272.42,Técnico,,37,Soltero,Tienda,Medio,2023-09-06,Patelbury,+1-799-358-7785,holtmichael@gmail.com
343685,Jeff Hull,Ecuador,Empleado,11848.53,Básico,,22,Casado,Campaña,Bajo,2023-09-06,New Jeremy,001-322-736-2335x54778,angela81@lee.com
996023,Michelle Douglas,Perú,Independiente,3505.36,Técnico,M,21,Unión Libre,Campaña,Bajo,2023-09-06,Hollowayside,001-672-516-4244x196,rosetyler@yahoo.com
198014,Edwin Hodges,Chile,Desempleado,1121.47,Posgrado,M,59,Soltero,Tienda,Bajo,2023-09-06,Jamesville,251.651.6264x709,victor25@hotmail.com
327596,Sarah Gonzalez,Canadá,Estudiante,,Posgrado,M,49,Casado,Campaña,Bajo,2023-09-06,Patelbury,286.460.6916,nchavez@nelson.com
419476,Michael Richards,Perú,Desempleado,8602.95,,M,59,Soltero,Web,Alto,06/09/2023,Warrenburgh,7033220426,kaylaevans@yahoo.com
898857,Kimberly Randall,Ecuador,Empleado,7061.19,Posgrado,F,22,Unión Libre,Web,Medio,2023-09-06,Lake Allison,001-971-218-2834x3178,ucollins@hotmail.com
340236,Laura Smith,Colombia,Desempleado,,Universitario,F,23,Casado,Web,Medio,06/09/2023,West Jenniferview,001-023-598-2372,cordovajason@yahoo.com
787104,Rachael Thomas,Canadá,Estudiante,5388.24,Posgrado,M,38,Soltero,Referido,Alto,2023-09-06,Burkefort,758.643.5965x02137,craigmiddleton@anderson.com
237368,Timothy Nguyen,Canadá,Desempleado,2766.67,Básico,F,40,Divorciado,Referido,Alto,06/09/2023,New Ronaldland,+1-234-614-7528x636,corey54@hotmail.com
433640,Robin Novak,Argentina,Desempleado,6908.28,Básico,F,48,Soltero,Web,Medio,2023-09-06,Lake Karenmouth,001-463-088-9303,knightmichael@gmail.com
731591,Kim Henderson,Colombia,Empleado,903.91,Posgrado,F,33,Casado,Web,Bajo,2023-09-06,West Mary,001-230-291-0827x8282,roberthowell@martin.com
222875,April Wright,Canadá,Empleado,1581.17,Técnico,F,34,Divorciado,Tienda,Bajo,2023-09-06,New Jackland,642-838-9840x467,brian38@jones.com
606213,William Hernandez,Colombia,Estudiante,7904.16,Posgrado,M,19,Unión Libre,Tienda,Bajo,06/09/2023,East Jasonfurt,9221416797,zriddle@fritz.com
258622,Anna Mcdowell,Estados Unidos,Empleado,6936.84,Básico,F,37,Soltero,Campaña,Alto,2023-09-06,Lake Rebeccahaven,986.054.3177,michaelnelson@hotmail.com
194570,Alyssa Lane,Brasil,Desempleado,11486.01,Tecnólogo,M,45,Casado,Tienda,Bajo,2023-09-06,Williamsville,012-653-6294,howarddustin@hotmail.com
659351,Nicole Luna,Colombia,Estudiante,5453.82,Posgrado,F,55,Soltero,Web,Medio,2023-09-06,Byrdbury,556-321-1918x126,tiffany34@hernandez.net
383299,Robert Fleming,Chile,Estudiante,2989.94,Posgrado,F,39,Soltero,Campaña,Alto,2023-09-07,Johnsonburgh,110-954-9336x67973,haleadrian@burke.net
619399,Carlos Acevedo,Estados Unidos,Empleado,6122.54,Posgrado,F,46,Casado,Web,Alto,2023-09-07,Taylorside,001-390-013-9048,robertsralph@medina.com
751759,April Velazquez,Brasil,Empleado,7294.34,Tecnólogo,F,38,Casado,Tienda,Medio,2023-09-07,Lopezmouth,131-950-8038x35588,hbrown@nguyen-jones.com
972354,Tyler Lin,Argentina,Desempleado,7604.55,,M,42,Casado,Tienda,Bajo,2023-09-07,Brownshire,+1-223-074-1286x1193,zrogers@daniel-ballard.com
679495,Teresa Maynard,Brasil,Desempleado,3522.43,Tecnólogo,,73,Unión Libre,Tienda,Medio,2023-09-07,Morrisonfort,001-164-680-6292x0902,shaffermichelle@bass-walter.com
446313,Nancy Sullivan,México,Desempleado,8048.93,Tecnólogo,M,36,Divorciado,Referido,Bajo,2023-09-07,New Caitlyn,(237)640-3743x255,patrickvargas@arellano.com
446622,Russell Swanson,Estados Unidos,Independiente,1465.78,Básico,M,24,Casado,Campaña,Medio,07/09/2023,Lake Karenmouth,093-722-6563x8810,shaffersusan@brewer.com
799071,Kevin Allen,Colombia,Estudiante,8009.38,Tecnólogo,M,46,Unión Libre,Campaña,Alto,2023-09-07,East Lisa,720-426-0233x524,webbkatelyn@hotmail.com
990182,Rhonda Russell,Brasil,Desempleado,4496.98,Técnico,M,59,Divorciado,Campaña,Alto,2023-09-07,Lake Barbara,+1-941-316-9660x1694,hwiggins@yahoo.com
475386,Katie Calderon,España,Empleado,8658.14,Universitario,F,63,Soltero,Web,Alto,2023-09-07,Lake Julia,582.102.2685x551,xday@bailey.org
614790,Mary Gates,Canadá,Desempleado,4633.82,Tecnólogo,F,27,Casado,Campaña,Alto,2023-09-07,Russellside,(823)515-7308,sreed@shields-miranda.net
495973,Kerry Wood,Perú,Desempleado,7215.17,Básico,F,31,Unión Libre,Tienda,Bajo,2023-09-07,North Adrian,8136565649,bcruz@yahoo.com
886257,Michael Daniels,Colombia,Independiente,1813.21,Universitario,F,29,Soltero,Web,Medio,2023-09-07,Charlotteview,406-393-4652x69133,ofreeman@gmail.com
428309,Trevor Anderson,Ecuador,Estudiante,11681.73,Posgrado,M,43,Soltero,Web,Medio,2023-09-07,North George,+1-991-673-0782x9425,maddoxlauren@hotmail.com
409271,Dustin Stone,España,Empleado,1786.5,Básico,F,46,Divorciado,Referido,Alto,2023-09-07,Sarahville,(279)370-8708x32688,andersonbrandon@williams.org
779074,Katherine Schmidt,México,Estudiante,8668.98,Básico,M,66,Soltero,Web,Alto,2023-09-07,West Michelle,623-169-9609x722,lisawiley@schneider.org
561590,Shannon Nelson,España,Independiente,8385.52,Técnico,F,51,Unión Libre,Tienda,Alto,2023-09-07,Mcclainport,2490001733,aherrera@charles.net
198218,Vickie Parker,México,Estudiante,1715.55,Universitario,F,40,Soltero,Web,Alto,2023-09-07,Warrenburgh,066-408-5075,ubecker@mcknight.info
181613,Amanda Davis,España,Desempleado,11101.83,Tecnólogo,M,36,Soltero,Web,Bajo,2023-09-07,Haydenborough,(189)796-2786x0760,coltonlee@gmail.com
675884,Jacqueline Rodriguez,Canadá,Empleado,6465.22,Posgrado,M,72,Casado,Campaña,Alto,2023-09-07,Charlesland,418.513.8726,cvasquez@hill-johnson.org
824516,Kevin Watson,Estados Unidos,Empleado,6465.71,Básico,M,72,Casado,Tienda,Alto,2023-09-07,South Brandon,+1-401-260-4959x019,antonioperez@conrad-martin.org
553369,Diana Garcia,Perú,Desempleado,1443.0,Universitario,M,37,Soltero,Referido,Medio,07/09/2023,Port Susanview,834-566-4096x4149,alanmartinez@gmail.com
570725,Ashley Braun,Canadá,Desempleado,8264.89,Posgrado,F,49,Divorciado,Campaña,Bajo,2023-09-07,Robertmouth,6202504544,jamesfreeman@yahoo.com
527231,Raymond Torres,Colombia,Estudiante,1468.65,Técnico,M,65,Divorciado,Tienda,Medio,2023-09-07,New Shellyshire,0227531393,larrywells@coleman-williams.org
244633,Cynthia Dixon DDS,Chile,Desempleado,11989.35,Básico,M,64,Casado,Campaña,Bajo,2023-09-08,Ashleyburgh,(907)678-3360x004,hdurham@gmail.com
913234,Carmen Carey,Colombia,Empleado,6303.17,Posgrado,F,55,Unión Libre,Referido,Medio,2023-09-08,Brightside,580.865.8336,lisarasmussen@hotmail.com
957512,Brent Johnson,Argentina,Estudiante,4061.4,Tecnólogo,F,69,Divorciado,Campaña,Bajo,08/09/2023,New Kaylaberg,001-950-444-6877x85563,millerkimberly@anderson.com
187772,Jared Castro,Argentina,Desempleado,11102.25,Posgrado,M,70,Divorciado,Web,Medio,08/09/2023,East Johnny,+1-408-844-9658x5079,boyernathaniel@hotmail.com
211935,Matthew Cannon,Chile,Estudiante,11048.95,Básico,M,27,Soltero,Campaña,Alto,2023-09-08,Morrisonmouth,215-382-2038,nichole32@hotmail.com
722546,Mark Campbell,Estados Unidos,Independiente,7543.72,,,62,Divorciado,Campaña,Bajo,2023-09-08,Lake Caitlinfurt,001-130-209-3131x5415,markharrington@gmail.com
232423,Laurie Wilson,España,Independiente,7359.86,Universitario,M,18,Soltero,Referido,Medio,2023-09-08,Jacobborough,008-233-5268,brianosborne@baker.org
728141,Ann Lee,Chile,Estudiante,5587.23,Universitario,F,34,Casado,Referido,Alto,2023-09-08,Nicholemouth,(275)254-5418,herringlacey@may.com
444276,Linda Clay,Canadá,Estudiante,8393.68,Básico,F,48,Soltero,Referido,Medio,2023-09-08,East Mitchellshire,(055)650-9827x4136,michael30@gmail.com
685737,Seth Jackson,Chile,Independiente,4664.57,Tecnólogo,M,39,Soltero,Campaña,Alto,2023-09-08,Byrdbury,(888)402-4258,angela80@edwards.com
346723,Dr. Jacqueline Jones,Perú,Empleado,7301.09,Universitario,F,23,Casado,Campaña,Alto,08/09/2023,Glenntown,247.995.4314x2032,krista23@hill.com
473633,Timothy Chaney,España,Empleado,9355.69,Técnico,M,18,Casado,Web,Bajo,2023-09-08,Taylorstad,+1-266-330-0594x17381,vaughnthomas@dalton-garcia.com
216452,Kristen Smith,Argentina,Estudiante,7466.69,Técnico,F,43,Casado,Campaña,Medio,2023-09-08,Byrdbury,(938)271-2494x1922,michael33@mitchell-torres.info
535565,Kelli West DDS,Ecuador,Independiente,9947.54,Técnico,M,67,Casado,Referido,Alto,2023-09-08,New Shellyshire,001-148-826-1863x02821,xthompson@yahoo.com
325342,Jennifer Hays,Argentina,Desempleado,10551.1,Tecnólogo,F,73,Divorciado,Tienda,Alto,2023-09-08,East Melinda,001-825-824-8104x70060,wjones@hotmail.com
293154,Leonard Boyd,Colombia,Empleado,10133.34,,M,18,Unión Libre,Referido,Medio,2023-09-08,New Brandonmouth,6473757622,pashley@farrell-miller.com
952164,Edwin Rodriguez,Ecuador,Desempleado,11148.13,Tecnólogo,F,28,Divorciado,Tienda,Bajo,2023-09-08,East Jasonfurt,648-319-0627,kendra91@strong.org
515962,Alexis Clark,Estados Unidos,Independiente,9050.65,Técnico,F,43,Soltero,Web,Alto,2023-09-08,Barrettburgh,221.108.4031x229,sarah85@jackson.net
690649,Kenneth Price,Estados Unidos,Empleado,1117.98,Posgrado,M,43,Soltero,Web,Bajo,2023-09-08,New Josephmouth,6689986742,boyerjeffrey@thomas.biz
380522,Scott Freeman,Perú,Estudiante,4944.49,Básico,F,53,Unión Libre,Web,Medio,2023-09-08,New Jackland,001-026-661-8338x54476,julie26@hotmail.com
783797,Latoya Anderson MD,Canadá,Desempleado,8635.3,Básico,M,50,Unión Libre,Web,Bajo,2023-09-08,Taylorside,+1-219-872-9087,michaelholt@gmail.com
293920,Amanda Norman,España,Desempleado,6777.85,Universitario,F,57,Divorciado,Referido,Alto,2023-09-08,Nicholemouth,(164)516-2164x5796,kdiaz@hotmail.com
797008,Kim Lee,Brasil,Empleado,4382.74,Posgrado,F,45,Divorciado,Web,Alto,2023-09-08,Adamsfurt,+1-319-815-1574x51507,garzatracy@montoya-williams.com
126869,Christian Garner,Colombia,Estudiante,10482.53,Tecnólogo,F,42,Casado,Tienda,Alto,2023-09-08,South Andrewton,(382)356-9395x62920,kconner@gmail.com
608467,Samantha Ball,México,Desempleado,4518.1,Básico,F,45,Casado,Referido,Bajo,2023-09-09,Hicksfort,(526)014-0969x475,kennethsalazar@yahoo.com
284574,Bailey Smith,Colombia,Empleado,5861.36,Básico,M,49,Soltero,Referido,Medio,09/09/2023,South Crystal,080-835-0067x38548,zburke@gmail.com
740958,Amanda Sosa,Estados Unidos,Estudiante,1205.42,Básico,M,36,Divorciado,Referido,Bajo,2023-09-09,South William,298.363.5930x4898,kurtdoyle@simpson-bennett.com
469456,Mason Robinson,Colombia,Independiente,10796.4,Tecnólogo,M,45,Casado,Tienda,Alto,2023-09-09,South Melinda,(155)062-6956x380,michael60@hotmail.com
216316,Jessica Romero,España,Independiente,11553.04,Básico,M,28,Divorciado,Referido,Bajo,2023-09-09,Lynchport,001-480-557-2581x722,vdavis@johnson.biz
824128,Paul Stewart,Ecuador,Empleado,11890.6,Básico,F,50,Soltero,Web,Medio,09/09/2023,Josephton,+1-812-033-5450x1411,ystephens@lee.com
215078,Tiffany Baker,México,Independiente,4545.79,Técnico,F,67,Divorciado,Referido,Medio,2023-09-09,South Crystal,(164)405-8475,stantonnicole@gmail.com
193526,Andrew Allen,Ecuador,Desempleado,3282.17,Universitario,F,63,Unión Libre,Web,Medio,2023-09-09,South Curtis,(434)760-3705,ufrank@crawford-moore.com
170526,Kristin Williams,Colombia,Empleado,7352.39,Técnico,F,20,Divorciado,Campaña,Bajo,2023-09-09,New Jeremy,+1-405-976-0657x7894,stewartsarah@yahoo.com
136709,Kristina Nichols,España,Independiente,5353.97,Tecnólogo,M,71,Soltero,Web,Alto,2023-09-09,Kimberlyburgh,+1-705-497-8918x68137,walkerkevin@lopez.com
102344,Amy Graham MD,Estados Unidos,Desempleado,5074.72,Universitario,M,18,Divorciado,Tienda,Alto,2023-09-09,Sarahville,(869)292-4804,vanessa94@jackson-williams.com
435319,Christian Kramer,Canadá,Estudiante,7894.87,Universitario,F,33,Soltero,Campaña,Medio,2023-09-09,East Lisa,757-144-4425,sotojennifer@gmail.com
629655,Angela Summers,Perú,Independiente,7529.12,Básico,M,62,Divorciado,Tienda,Alto,2023-09-09,East Brooke,892-528-7198x83314,kstephenson@holt.biz
630408,Michael Norris,Brasil,Estudiante,11564.08,Técnico,F,30,Casado,Tienda,Medio,2023-09-09,East Eric,334-939-3144x41505,john54@raymond.com
296507,Julie Estrada PhD,Estados Unidos,Independiente,6721.47,Posgrado,F,67,Soltero,Campaña,Medio,2023-09-09,North Jennifermouth,+1-314-513-1124x9703,halldaniel@gmail.com
803692,Cynthia Peterson,Argentina,Desempleado,3123.35,Básico,F,59,Divorciado,Web,Alto,09/09/2023,West Steven,848-904-3877x255,matthew24@olson.org
720285,Mr. Steven Gomez,Argentina,Estudiante,11346.33,Tecnólogo,F,63,Unión Libre,Web,Alto,2023-09-09,East Sandra,(292)443-0753,andrew71@lee-allen.info
179227,Tracy Atkinson,Ecuador,Empleado,9519.2,Universitario,M,53,Soltero,Campaña,Bajo,2023-09-09,North Laura,346-482-4331x4555,lopezwesley@chavez.com
493677,Christian Parks,España,Independiente,6596.17,Básico,F,57,Divorciado,Web,Medio,2023-09-09,North George,(156)563-2431x3449,jamesallen@gmail.com
348832,Christopher Graves,España,Empleado,3260.55,Tecnólogo,F,28,Unión Libre,Web,Medio,2023-09-09,West Deborahshire,+1-449-408-4228x20665,ataylor@gmail.com
117829,Jeremy Tucker,España,Desempleado,3400.21,Universitario,M,45,Soltero,Tienda,Bajo,2023-09-09,West Mary,135.257.5968,vryan@yahoo.com
324487,Christopher Bright,Brasil,Desempleado,7944.6,Técnico,M,19,Unión Libre,Web,Bajo,2023-09-09,New Kaylaberg,001-533-172-0172,timothywhite@russell-herring.com
892815,Frances Mitchell,España,Independiente,4311.63,,M,19,Unión Libre,Tienda,Bajo,09/09/2023,Patelbury,+1-106-620-3816x9306,romeroroy@hotmail.com
738286,Debra Cortez,Chile,Empleado,11105.9,Básico,M,63,Soltero,Referido,Bajo,09/09/2023,Christopherhaven,+1-511-426-5247,nancygarcia@hester.net
997853,Joshua Robles,Perú,Estudiante,,Básico,M,25,Soltero,Tienda,Medio,2023-09-10,Alexanderview,001-432-124-0713,reillydarin@hotmail.com
646572,Jeremy Jones,Colombia,Estudiante,6404.16,Técnico,M,44,Unión Libre,Tienda,Bajo,2023-09-10,North Daniel,001-968-762-7234x13524,danielbarton@gmail.com
